CompanyCode,EPS,ROA,Dbequrt,year
1432,1.405,3.4187,252.9948,2013
1432,0.868,3.4296,191.1205,2014
1432,0.4615,4.975,220.4177,2015
1432,1.0605,8.6501,221.3269,2016
1432,1.6339,9.3229,165.9077,2017
1432,1.33,8.1973,184.0604,2018
1433,0.12,2.5821,70.3386,2009
1433,0.167,3.3478,80.9546,2010
1433,0.172,3.565,43.7982,2011
1433,0.182,4.0302,41.442,2012
1433,0.056,1.8559,34.0789,2013
1433,0.09,2.8868,21.1115,2014
1433,0.082,2.6579,24.0705,2015
1433,0.066,2.12,20.7008,2016
1433,0.119,4.4596,42.437,2017
1433,0.141,4.3367,53.5,2018
1434,0.66,7.2604,201.9398,2009
1434,0.79,12.3412,153.9744,2010
1434,0.96,15.0833,102.9661,2011
1434,0.53,10.327,94.0279,2012
1434,0.15,3.021,116.8075,2013
1434,0.03,1.1427,157.0282,2014
1434,0.03,0.456,252.1365,2015
1434,0.11,1.2608,177.1959,2016
1434,0.08,1.4052,169.9842,2017
1434,0.06,0.9831,137.4762,2018
1435,-1.1,-35.3331,292.6386,2009
1435,0.09,4.8154,220.7617,2010
1435,0.04,1.7063,126.4728,2011
1435,0.24,14.7375,95.0099,2012
1435,0.1136,5.5138,90.385,2013
1435,0.042,4.3789,51.4114,2014
1435,0.01,0.9268,58.0719,2015
1435,0.03,2.6376,19.3821,2016
1435,0.16,5.2556,46.0327,2017
1435,0.09,2.4864,50.5779,2018
1436,0.41,2.1611,238.0479,2009
1436,0.39,2.2138,303.1166,2010
1436,0.29,2.869,377.5966,2011
1436,0.42,2.9738,375.7248,2012
1436,0.23,1.3668,465.4876,2013
1436,0.26,1.2639,529.4459,2014
1436,0.22,0.8771,582.0217,2015
1436,0.28,1.3519,416.2807,2016
1436,0.48,1.889,528.3855,2017
1436,0.64,2.1243,421.0923,2018
1437,0.1098,1.7104,95.0988,2009
1437,0.5504,7.6335,116.2032,2010
1437,-0.0617,-1.2902,103.181,2011
1437,0.0444,0.9611,107.0177,2012
1437,0.0515,1.138,87.8646,2013
1437,0.0368,0.8829,72.2952,2014
1437,0.0478,1.2443,56.2364,2015
1437,0.2074,5.6083,46.5244,2016
1437,0.0913,2.3637,56.2433,2017
1437,0.1125,2.4867,90.9101,2018
1438,0.22,2.728,49.3607,2009
1438,0.14,2.2231,49.1438,2010
1438,0.33,4.4498,61.9016,2011
1438,0.4,5.3494,51.6399,2012
1438,0.34,3.9378,28.3001,2013
1438,0.21,3.4315,34.2847,2014
1438,0.08,2.4743,24.6296,2015
1438,0.02,0.7132,18.6097,2016
1438,0.01,0.447,22.9826,2017
1438,0.03,0.9239,23.8625,2018
1439,0.55,4.8185,207.4882,2009
1439,0.58,5.1806,163.8879,2010
1439,0.48,5.7284,186.235,2011
1439,0.36,3.3374,250.5035,2012
1439,0.4,3.0145,263.3605,2013
1439,0.44,2.9154,190.1775,2014
1439,0.1268,1.8939,195.4635,2015
1439,0.0725,1.0409,182.8265,2016
1439,0.04,0.5603,191.2506,2017
1439,0.11,1.4569,172.5396,2018
1440,0.2786,4.0521,75.0145,2009
1440,0.4575,5.4251,99.2431,2010
1440,0.2741,2.929,308.2518,2011
1440,0.2655,1.8224,413.4992,2012
1440,0.3789,2.3457,245.9225,2013
1440,0.0966,0.4263,297.5748,2014
1440,0.0297,0.2081,324.4551,2015
1440,-0.4111,-5.0284,244.713,2016
1440,0.264,3.4506,120.1773,2017
1440,0.1223,1.8882,105.0126,2018
1441,0.63,5.378,114.2109,2009
1441,0.85,6.0841,117.5085,2010
1441,1.01,5.637,146.8848,2011
1441,1.07,4.9803,124.2409,2012
1441,0.54,4.8162,139.8417,2013
1441,0.56,4.2302,134.5168,2014
1441,0.64,4.0986,165.1397,2015
1441,0.73,3.6618,224.9508,2016
1441,0.78,3.3807,197.3286,2017
1441,0.76,3.109,184.5775,2018
1442,0.401,10.346,66.0056,2009
1442,0.404,9.8241,81.6,2010
1442,0.587,9.1306,123.7313,2011
1442,0.427,5.5086,101.7824,2012
1442,0.56,5.9146,114.8209,2013
1442,0.647,6.1158,103.2806,2014
1442,0.771,6.6485,98.1637,2015
1442,0.215,3.3276,105.2876,2016
1442,0.336,4.7918,121.0324,2017
1442,-0.374,-4.2093,154.4907,2018
1443,0.43,4.2178,203.921,2009
1443,0.47,4.0898,284.7074,2010
1443,0.54,4.1832,265.566,2011
1443,0.41,2.5966,302.9314,2012
1443,0.41,2.5386,140.2965,2013
1443,0.41,2.9895,144.2378,2014
1443,0.23,2.9244,183.1954,2015
1443,0.03,0.9758,268.1024,2016
1443,0.31,2.5848,321.2387,2017
1443,0.44,3.9745,234.1724,2018
1444,0.15,1.9027,190.6961,2009
1444,0.22,2.4124,210.7838,2010
1444,0.2,2.6229,232.4475,2011
1444,0.08,0.9236,235.9394,2012
1444,0.1,0.997,225.9159,2013
1444,0.22,2.4752,212.0523,2014
1444,0.05,0.8159,111.9423,2015
1444,0.03,0.8356,105.1392,2016
1444,0.03,0.7079,104.3182,2017
1444,-0.39,-3.1307,110.1737,2018
1445,0.2,1.6245,320.8039,2009
1445,0.91,6.1208,362.7182,2010
1445,0.75,4.9356,391.2771,2011
1445,0.77,3.6246,473.4236,2012
1445,0.4,2.3288,479.8543,2013
1445,0.46,2.1392,585.0919,2014
1445,0.5,1.9955,408.9168,2015
1445,0.34,2.0101,355.04,2016
1445,0.6,1.9342,705.114,2017
1445,0.46,1.1792,703.2859,2018
1446,0.18,2.8435,213.1402,2009
1446,0.98,9.1825,300.818,2010
1446,0.5253,9.5725,169.2562,2011
1446,0.0311,1.2784,94.0448,2012
1446,0.02,0.6261,56.2051,2013
1446,0.0158,0.5304,22.2817,2014
1446,0.0133,0.368,48.6189,2015
1446,0.0804,1.943,73.8768,2016
1446,0.1406,3.2253,68.3425,2017
1446,0.0124,-0.0406,89.8324,2018
1447,0.4291,9.3398,301.0088,2009
1447,0.4789,10.3753,181.6595,2010
1447,0.5038,11.2511,93.3993,2011
1447,0.197,4.1255,115.732,2012
1447,0.1834,3.5434,102.9264,2013
1447,0.1695,3.255,85.9909,2014
1447,0.1789,2.9816,116.7909,2015
1447,0.1537,2.3845,115.0486,2016
1447,0.1131,1.8321,111.9273,2017
1447,0.1729,2.5762,153.8437,2018
1448,0.21,8.4384,25.7882,2009
1448,0.021,0.9122,17.4658,2010
1448,0.034,1.5404,13.6847,2011
1448,-0.038,-1.9027,16.4717,2012
1448,0.032,1.2891,5.2501,2013
1448,-0.102,-5.5197,5.8784,2014
1448,0.043,2.1179,7.9481,2015
1448,-0.04,-1.9871,5.7008,2016
1448,0.034,1.7391,6.4087,2017
1448,0.031,1.5231,6.269,2018
1449,0.05,0.5688,259.3202,2009
1449,0.23,4.4918,252.7923,2010
1449,0.56,8.8243,233.7806,2011
1449,0.4,5.2619,199.8509,2012
1449,0.43,5.7049,278.7725,2013
1449,0.43,6.216,204.0063,2014
1449,0.08,1.2336,349.0535,2015
1449,0.5,7.8071,209.3908,2016
1449,1.92,29.8385,70.7364,2017
1449,2.08,32.159,44.7067,2018
1450,1.31,12.2791,72.4017,2009
1450,1.84,15.5718,44.7088,2010
1450,1.96,14.7404,39.3665,2011
1450,1.28,8.6005,36.8012,2012
1450,0.21,1.1078,59.7324,2013
1450,0.07,0.1162,68.9873,2014
1450,0.02,-0.2147,65.2734,2015
1450,0.62,2.9893,59.3649,2016
1450,0.72,2.2313,56.8817,2017
1450,0.92,3.9916,54.722,2018
1451,0.13,1.1759,244.7462,2009
1451,0.22,2.2221,288.9001,2010
1451,0.61,5.2525,228.1725,2011
1451,0.39,3.1248,281.344,2012
1451,0.32,2.7213,157.5819,2013
1451,0.38,2.809,221.5704,2014
1451,0.35,1.9816,272.1102,2015
1451,0.35,1.6724,305.7023,2016
1451,0.19,0.8607,197.3124,2017
1451,0.043,0.1824,228.1337,2018
1452,0.46,9.8503,65.4148,2009
1452,0.5,5.1651,132.8892,2010
1452,0.32,3.1631,147.0668,2011
1452,0.43,3.6319,164.1021,2012
1452,0.49,3.3058,213.9847,2013
1452,0.3,2.0909,237.3389,2014
1452,0.34,1.6364,172.3213,2015
1452,0.35,2.4046,148.9275,2016
1452,0.47,2.219,179.1466,2017
1452,0.63,3.0825,237.4085,2018
1453,0.4733,9.612,162.3468,2009
1453,0.6475,10.1551,157.1219,2010
1453,0.5665,7.9449,135.5815,2011
1453,0.7014,8.4812,149.7865,2012
1453,0.8595,8.8003,136.8352,2013
1453,1.008,9.3821,119.2338,2014
1453,1.0711,8.8029,100.3956,2015
1453,1.1437,8.0809,96.1037,2016
1453,1.5504,9.7158,130.904,2017
1453,1.8313,7.6431,118.0638,2018
1454,0.11,1.4026,179.3595,2009
1454,0.03,0.6787,201.7058,2010
1454,0.03,0.6169,276.2161,2011
1454,0.03,0.4305,352.3922,2012
1454,0.2,2.8509,363.3794,2013
1454,0.03,0.2053,383.5626,2014
1454,-0.03,-1.1022,171.5951,2015
1454,0.07,0.9047,69.4455,2016
1454,0.09,1.514,126.8518,2017
1454,0.02,-1.2118,159.0861,2018
1455,0.19,4.3726,30.5226,2009
1455,0.17,5.16,29.8624,2010
1455,0.21,5.9819,27.7859,2011
1455,0.19,6.6514,26.5119,2012
1455,0.24,7.0135,61.5818,2013
1455,0.28,6.7092,51.7846,2014
1455,0.3,6.0266,29.1497,2015
1455,0.29,6.0504,28.9137,2016
1455,0.25,6.3258,32.5988,2017
1455,0.26,5.7396,50.893,2018
1457,0.0149,-0.3501,103.454,2009
1457,0.3173,7.2217,108.5887,2010
1457,0.4801,9.7312,87.4996,2011
1457,0.3663,6.5444,85.364,2012
1457,0.1451,2.6178,79.8417,2013
1457,0.16,2.6571,62.0562,2014
1457,0.02,0.1398,51.8189,2015
1457,0.04,0.3517,34.333,2016
1457,2.11,36.0962,38.7437,2017
1457,3.21,39.8629,20.4182,2018
1458,0.41,17.4982,35.5298,2009
1458,0.517,19.9997,39.9888,2010
1458,0.2654,10.179,36.6007,2011
1458,0.25,9.6004,73.4203,2012
1458,0.414,9.0355,102.6206,2013
1458,0.23,6.3137,119.4017,2014
1458,0.32,6.3984,167.7865,2015
1458,0.35,5.5763,149.3185,2016
1458,0.18,2.7873,150.2227,2017
1458,0.01,0.0913,155.4009,2018
1461,-0.5326,-17.978,53.7649,2009
1461,0.0503,2.6945,100.9025,2010
1461,0.0264,1.7582,106.5722,2011
1461,-0.0424,-0.5811,137.6566,2012
1461,0.0597,1.3465,181.1484,2013
1461,-0.4655,-9.8892,54.0708,2014
1461,-0.36,-7.4328,75.3031,2015
1461,0.08,1.0907,76.5102,2016
1461,0.05,0.9411,86.7211,2017
1461,0.03,0.7548,106.183,2018
1462,0.55,10.1074,43.8801,2009
1462,0.21,4.9363,56.741,2010
1462,0.4,9.2453,68.5369,2011
1462,0.63,11.685,65.3097,2012
1462,0.48,9.4608,48.1155,2013
1462,0.34,5.7203,38.6168,2014
1462,0.56,8.7122,49.9885,2015
1462,0.49,7.4645,49.0143,2016
1462,0.62,8.3183,65.7918,2017
1462,0.09,1.4479,151.3781,2018
1463,1.093,10.0723,113.903,2009
1463,1.362,8.7441,109.434,2010
1463,1.006,5.928,53.9123,2011
1463,0.598,6.048,68.9961,2012
1463,0.747,6.568,66.1317,2013
1463,0.76,5.6907,46.7508,2014
1463,0.988,7.3505,51.843,2015
1463,0.608,8.8258,70.002,2016
1463,0.591,7.607,51.3509,2017
1463,0.692,7.2446,64.9947,2018
1464,0.36,6.3732,52.4547,2009
1464,0.35,6.034,61.1551,2010
1464,0.39,6.0551,70.5042,2011
1464,0.4,5.4849,63.6107,2012
1464,0.45,4.7501,76.9343,2013
1464,0.46,4.3386,91.4191,2014
1464,0.57,4.6931,79.9118,2015
1464,0.6,5.0574,69.5077,2016
1464,0.67,5.6536,53.3981,2017
1464,0.29,3.9241,31.2646,2018
1465,0.77,7.5615,44.7975,2009
1465,0.44,7.2216,77.9378,2010
1465,0.77,18.0662,68.3945,2011
1465,0.25,5.6572,82.7923,2012
1465,0.35,6.8943,82.4003,2013
1465,0.42,7.0064,117.0396,2014
1465,0.51,6.5642,69.9878,2015
1465,0.53,0.9653,115.5328,2016
1465,0.88,-0.8243,162.171,2017
1465,0.0855,-0.0725,233.8904,2018
1467,0.26,8.6771,47.7752,2009
1467,0.34,9.9511,47.8121,2010
1467,0.43,11.5313,5.5169,2011
1467,0.27,13.2501,4.9726,2012
1467,0.3,13.0661,5.5404,2013
1467,0.04,1.6361,3.6963,2014
1467,-0.02,-1.0191,4.3271,2015
1467,0.03,1.5744,6.0624,2016
1467,0.09,3.2642,3.3448,2017
1467,0.06,3.4885,2.9746,2018
1468,0.4688,2.9549,503.4819,2009
1468,0.6696,3.7928,539.2048,2010
1468,0.3586,1.8762,635.1749,2011
1468,0.3982,1.7442,662.8276,2012
1468,0.2889,1.4166,746.8514,2013
1468,0.1938,0.6702,856.5922,2014
1468,0.1151,-0.1683,811.4383,2015
1468,0.115,0.0759,795.5025,2016
1468,0.63,3.1096,115.2566,2017
1468,0.67,4.6116,113.4429,2018
1469,0.56,6.8909,39.2092,2009
1469,0.67,7.2555,44.689,2010
1469,0.51,5.2811,34.859,2011
1469,0.47,4.693,34.6226,2012
1469,0.48,4.6011,33.2752,2013
1469,0.48,4.4766,32.7246,2014
1469,0.56,4.9962,33.0032,2015
1469,0.74,5.4977,28.2765,2016
1469,0.87,6.5004,28.6078,2017
1469,0.84,8.1376,31.1426,2018
1470,0.08,1.4493,24.5849,2009
1470,0.19,3.8632,19.5456,2010
1470,0.18,3.7564,20.7255,2011
1470,0.267,4.704,22.3481,2012
1470,0.266,4.7911,25.1912,2013
1470,0.272,4.182,26.4988,2014
1470,0.318,3.4528,39.6219,2015
1470,0.176,4.4401,41.7203,2016
1470,0.206,6.9278,31.4576,2017
1470,-0.649,-28.4504,49.8963,2018
1471,0.45,3.114,232.7333,2009
1471,0.55,3.3276,220.5432,2010
1471,0.3,1.4491,271.0905,2011
1471,0.16,0.814,289.8983,2012
1471,-1.69,-6.3872,494.825,2013
1471,0.08,0.3213,540.0406,2014
1471,0.04,0.1564,439.0075,2015
1471,0.2,1.9231,270.7769,2016
1471,0.27,2.6559,232.8801,2017
1471,0.12,1.2081,228.2001,2018
1472,0.03,0.4852,184.8534,2009
1472,-0.4,-7.0556,258.0659,2010
1472,-0.4,-8.3368,302.9557,2011
1472,0.48,10.0943,84.2044,2012
1472,0.41,9.0899,83.4737,2013
1472,0.44,8.4615,83.5491,2014
1472,-0.81,-14.7068,45.3907,2015
1472,0.22,4.3075,42.3799,2016
1472,-0.15,-2.7509,65.5693,2017
1472,0.02,0.376,58.7988,2018
1473,0.2125,3.638,215.1493,2009
1473,0.2708,4.7945,147.3471,2010
1473,0.2608,3.2642,202.7884,2011
1473,0.3012,3.694,229.9896,2012
1473,0.1642,1.6177,274.2205,2013
1473,0.0123,0.0865,301.7239,2014
1473,0.1769,1.2558,234.3601,2015
1473,0.1861,1.3079,255.494,2016
1473,0.0516,0.3867,301.8576,2017
1473,0.2073,1.3826,348.2639,2018
1474,0.65,8.6609,91.1902,2009
1474,0.92,9.6946,61.3248,2010
1474,1.18,10.5894,79.306,2011
1474,1.49,11.2192,81.7461,2012
1474,1.07,13.1801,158.3629,2013
1474,1.32,12.5392,162.3209,2014
1474,1.38,10.755,103.1632,2015
1474,1.09,7.494,112.0009,2016
1474,1.27,7.2547,145.0955,2017
1474,1.02,6.8172,132.561,2018
1475,0.07,-2.4709,120.3002,2009
1475,0.41,4.9529,86.058,2010
1475,0.58,4.8573,153.7882,2011
1475,0.26,2.6372,145.0243,2012
1475,0.28,2.6669,116.6535,2013
1475,0.07,1.0759,109.9587,2014
1475,0.12,2.064,137.0551,2015
1475,0.21,2.0626,148.2351,2016
1475,0.15,1.0939,130.4216,2017
1475,0.22,2.2052,141.3193,2018
1476,0.01,0.7233,73.9487,2009
1476,-0.17,-3.9535,104.8605,2010
1476,0.39,3.6906,165.0443,2011
1476,-1.42,-13.896,309.2798,2012
1476,0.14,1.3889,284.8571,2013
1476,0.25,2.2586,293.8875,2014
1476,0.4,3.8314,144.4793,2015
1476,0.31,5.1992,133.8542,2016
1476,0.04,0.711,83.445,2017
1476,0.06,1.0333,82.9938,2018
1477,-0.51,-13.076,460.6396,2009
1477,0.06,2.0689,272.2907,2010
1477,-0.14,-4.821,366.6538,2011
1477,-0.39,-15.9359,1855.9688,2012
1477,0.04,1.7391,1302.1748,2013
1477,-0.13,-7.7048,38.5723,2014
1477,0.01,0.8353,36.0873,2015
1477,-0.07,-5.0523,41.3525,2016
1477,0.02,0.2715,17.8365,2017
1477,-0.05,-2.8064,19.7341,2018
1479,0.0491,0.8195,145.4904,2009
1479,0.2673,1.7856,166.1429,2010
1479,-0.7946,-10.4101,317.1138,2011
1479,0.1152,0.4763,225.6335,2012
1479,-0.1272,-1.7493,264.8736,2013
1479,0.0474,-0.3498,163.3946,2014
1479,-0.233,-4.8948,153.3012,2015
1479,-1.0061,-26.3223,324.6668,2016
1479,0.0236,1.0171,271.8248,2017
1479,0.0432,1.5215,222.8911,2018
1480,0.1128,3.2154,10.8534,2009
1480,0.13,3.7261,9.9783,2010
1480,0.15,4.0392,11.2744,2011
1480,0.16,4.0156,12.7072,2012
1480,-0.26,-6.6,15.6185,2013
1480,0.05,1.371,17.5031,2014
1480,0.06,1.4381,16.6463,2015
1480,0.06,1.421,18.4718,2016
1480,0.08,1.405,16.1792,2017
1480,0.08,1.4541,12.4749,2018
1481,0.25,5.9402,99.9552,2009
1481,0.2668,4.5257,154.2006,2010
1481,0.24,3.2216,192.8594,2011
1481,0.23,2.482,264.3065,2012
1481,0.26,2.2873,306.8568,2013
1481,0.14,1.7009,354.5569,2014
1481,0.05,0.6003,394.3785,2015
1481,-0.3374,-2.1287,440.1668,2016
1481,0.4556,6.0961,363.674,2017
1481,0.4275,5.9214,181.1229,2018
1482,1,11.5859,441.5382,2009
1482,1.01,7.4148,521.5068,2010
1482,1.45,5.9338,253.364,2011
1482,0.77,3.7458,431.3392,2012
1482,0.12,1.5506,441.7231,2013
1482,-0.87,-3.3898,623.11,2014
1482,-1.2,-4.607,1168.0385,2015
1482,0.16,1.3721,930.9536,2016
1482,0.19,2.3977,751.0972,2017
1482,0.11,2.997,697.8125,2018
1485,0.3121,4.7683,289.4194,2009
1485,0.513,4.5459,307.7622,2010
1485,1.4968,12.1247,220.9889,2011
1485,0.7715,6.9095,186.8054,2012
1485,0.6738,6.7089,225.6167,2013
1485,0.6468,5.6965,110.6292,2014
1485,-0.6125,-3.466,116.8316,2015
1485,0.1359,1.8999,113.7609,2016
1485,0.5717,5.4381,146.4928,2017
1485,0.3541,3.8772,184.1195,2018
1486,0.5,4.3785,265.0663,2009
1486,0.5298,3.9737,232.5487,2010
1486,0.03,0.3902,142.067,2011
1486,-1.11,-10.4669,175.5816,2012
1486,-3.81,-46.2592,15220.883,2013
1486,0.049,0.8239,812.9317,2014
1486,0.059,1.112,2506.9203,2015
1486,0.071,1.2396,2180.59,2016
1486,0.053,0.7642,1679.8749,2017
1486,-0.491,-10.2631,800.4911,2018
1487,0.58,9.2312,33.2651,2009
1487,0.61,7.993,31.1554,2010
1487,0.5391,7.148,37.6822,2011
1487,0.6167,7.2307,46.0429,2012
1487,0.6854,6.8944,58.419,2013
1487,0.77,6.7481,64.883,2014
1487,0.78,6.0885,59.6308,2015
1487,0.8,5.6011,47.4669,2016
1487,0.59,4.2312,40.4934,2017
1487,0.6516,4.9137,43.8116,2018
1488,0.17,2.8918,239.3102,2009
1488,0.31,4.8466,184.3694,2010
1488,0.55,13.3068,173.2626,2011
1488,1.14,13.7965,93.962,2012
1488,0.65,9.2024,31.0408,2013
1488,0.3053,4.8668,41.2059,2014
1488,0.29,3.4854,98.8272,2015
1488,0.197,2.1178,102.8264,2016
1488,0.1009,2.0594,115.4481,2017
1488,0.0564,1.0155,142.8571,2018
1492,0.5,11.6401,34.2636,2009
1492,0.43,10.674,61.4624,2010
1492,0.44,8.2936,77.0666,2011
1492,0.57,8.4167,91.5007,2012
1492,0.71,9.1713,79.7064,2013
1492,0.64,8.5173,63.9735,2014
1492,0.71,8.6351,51.0118,2015
1492,0.61,8.3268,48.4932,2016
1492,0.61,7.4711,51.6485,2017
1492,0.73,7.9588,45.4012,2018
1493,0.6327,5.2371,125.6921,2009
1493,0.4582,3.9452,71.1957,2010
1493,0.3071,2.663,68.1573,2011
1493,0.2014,1.732,72.3345,2012
1493,0.1924,2.2405,90.8756,2013
1493,0.1851,2.8859,39.5563,2014
1493,0.1106,2.8207,34.1965,2015
1493,0.0495,2.0452,34.2737,2016
1493,0.0523,2.1031,41.887,2017
1493,0.0692,2.556,42.426,2018
1494,0.26,3.1152,194.2391,2009
1494,0.3,3.3732,201.1526,2010
1494,0.66,6.728,185.7737,2011
1494,0.8,7.1509,171.1636,2012
1494,0.47,3.6958,197.4292,2013
1494,0.42,2.8842,236.154,2014
1494,0.54,2.9743,81.6499,2015
1494,0.25,3.6906,99.3693,2016
1494,0.37,5.3687,68.7773,2017
1494,0.54,8.3769,98.9901,2018
1495,0.42,2.6473,235.7503,2009
1495,0.5,2.8179,296.9422,2010
1495,0.47,3.5081,251.9923,2011
1495,0.35,3.8369,224.4241,2012
1495,0.28,3.209,173.0552,2013
1495,0.08,1.0623,171.1689,2014
1495,0.08,1.0713,142.2777,2015
1495,0.09,1.1972,126.1885,2016
1495,0.0904,1.332,116.7733,2017
1495,0.09,1.4131,115.1565,2018
1496,0.49,6.7722,155.2374,2009
1496,0.61,7.3303,166.9694,2010
1496,0.68,6.2688,266.738,2011
1496,0.69,4.8338,300.0183,2012
1496,0.62,4.3643,189.2325,2013
1496,0.63,4.4695,175.9985,2014
1496,0.33,2.3054,261.8016,2015
1496,-0.41,-1.2445,330.2899,2016
1496,0.09,1.106,364.6832,2017
1496,0.11,0.6864,310.5481,2018
1497,-0.47,-5.8039,108.5724,2009
1497,0.18,2.2796,80.1647,2010
1497,0.2,2.7438,101.1468,2011
1497,0.16,2.1833,85.6494,2012
1497,0.74,9.594,67.2373,2013
1497,0.57,10.9372,55.2556,2014
1497,0.73,11.7652,75.9551,2015
1497,0.49,10.747,44.8802,2016
1497,0.35,6.5985,50.2641,2017
1497,0.06,1.3615,61.4055,2018
1498,0.53,11.8614,15.4138,2009
1498,1.09,19.6427,20.9909,2010
1498,1.25,19.4535,14.1283,2011
1498,1.08,15.6952,13.1188,2012
1498,1.27,16.8322,14.4038,2013
1498,1.36,16.5416,12.3446,2014
1498,1.46,16.0571,13.5876,2015
1498,1.73,17.0388,16.0346,2016
1498,1.88,16.9905,15.1143,2017
1498,2.01,16.2345,20.46,2018
1499,0.04,0.7553,266.1076,2009
1499,0.08,1.5063,363.2095,2010
1499,0.1,1.5183,366.01,2011
1499,0.16,2.5734,559.1246,2012
1499,0.05,0.551,774.4236,2013
1499,0.29,3.1945,295.7841,2014
1499,0.2,1.8585,334.1173,2015
1499,0.33,2.6941,338.9057,2016
1499,0.28,1.8855,398.4862,2017
1499,0.43,2.1864,572.5395,2018
1500,0.0725,0.9281,63.1846,2009
1500,0.0612,0.9984,66.0438,2010
1500,0.057,0.8697,82.7432,2011
1500,-0.2507,-3.5446,102.53,2012
1500,0.66,26.7829,74.8032,2013
1500,0.67,19.3364,46.3698,2014
1500,0.88,19.6775,32.706,2015
1500,1.17,21.7978,35.5478,2016
1500,1.51,21.0117,51.3592,2017
1500,2.08,23.3455,42.8651,2018
1501,0.14,1.4003,206.6354,2009
1501,0.35,3.617,177.9003,2010
1501,0.05,0.6279,125.9118,2011
1501,-0.018,-0.3685,164.6952,2012
1501,0.09,1.603,207.5476,2013
1501,0.03,0.6041,210.1905,2014
1501,0.06,1.1243,199.9985,2015
1501,0.09,1.8662,138.7399,2016
1501,0.44,8.6005,159.0047,2017
1501,0.7,10.9385,169.716,2018
1502,0.88,11.824,117.3788,2009
1502,0.4431,4.1892,189.5739,2010
1502,1.0997,8.6179,129.3818,2011
1502,0.1645,2.7467,126.6444,2012
1502,0.1705,2.534,141.8881,2013
1502,0.0885,0.8811,82.5862,2014
1502,0.1449,1.6226,67.5638,2015
1502,0.455,5.1219,19.2011,2016
1502,0.085,2.2249,18.7953,2017
1502,-0.9507,-29.7087,33.6037,2018
1503,0.05,0.4851,155.2861,2009
1503,0.03,0.2617,195.2342,2010
1503,0.016,0.1068,210.0055,2011
1503,-1.461,-10.747,350.0413,2012
1503,0.022,0.125,340.1858,2013
1503,0.012,0.1045,339.4811,2014
1503,-1.066,-7.9176,569.8582,2015
1503,0.051,0.3351,555.8268,2016
1503,0.669,4.8974,409.072,2017
1503,0.776,5.5177,306.6183,2018
1504,0.46,18.6669,51.0509,2009
1504,0.35,15.1001,52.0436,2010
1504,0.41,15.6636,36.3636,2011
1504,0.32,11.8089,30.8412,2012
1504,0.52,16.246,34.8772,2013
1504,0.58,13.2236,51.9292,2014
1504,0.73,12.8115,58.5088,2015
1504,0.03,-1.2257,84.5899,2016
1504,0.76,8.3321,83.513,2017
1504,1.04,11.2418,88.0698,2018
1505,0.13,4.0623,118.5139,2009
1505,0.185,5.5721,94.5849,2010
1505,0.27,6.3318,61.1367,2011
1505,0.35,8.3923,63.482,2012
1505,0.454,10.3165,54.1395,2013
1505,0.55,11.0718,72.8275,2014
1505,0.59,9.6731,44.5964,2015
1505,0.28,8.573,42.0989,2016
1505,-0.48,-12.0811,37.2189,2017
1505,0.06,-0.2427,44.9735,2018
1506,0.31,6.0159,78.2876,2009
1506,0.56,9.1458,48.561,2010
1506,0.4,11.2994,94.9005,2011
1506,0.42,9.1425,96.4829,2012
1506,0.52,10.1022,78.6583,2013
1506,0.68,13.5362,104.9519,2014
1506,0.28,6.3489,120.8136,2015
1506,0.18,4.4746,93.0861,2016
1506,0.28,8.1491,62.4299,2017
1506,0.3,8.0297,87.095,2018
1508,0.01,0.4436,59.3544,2009
1508,0.05,0.3614,287.639,2010
1508,0.32,2.5217,481.2315,2011
1508,0.11,0.6799,397.8257,2012
1508,0.02,0.1563,458.1129,2013
1508,-0.86,-14.3685,110.6218,2014
1508,0.07,2.8418,58.944,2015
1508,0.12,3.9762,115.4474,2016
1508,0.08,2.5306,91.9707,2017
1508,0.11,3.3479,76.6329,2018
1509,0.14,3.6768,45.5616,2009
1509,-0.12,-3.7201,14.4967,2010
1509,0.09,2.398,71.7314,2011
1509,-0.3,-7.071,64.1917,2012
1509,0.04,0.347,35.2173,2013
1509,-0.06,-3.3032,26.397,2014
1509,0.05,1.5498,10.6876,2015
1509,0.17,5.2466,5.999,2016
1509,0.14,4.578,11.0178,2017
1509,0.02,0.6137,10.4079,2018
1510,0.225,4.1701,212.796,2009
1510,0.369,4.765,266.0079,2010
1510,0.33,3.3818,191.714,2011
1510,0.16,2.8342,149.2338,2012
1510,0.19,3.0622,185.1332,2013
1510,0.17,3.1841,78.2609,2014
1510,0.07,3.0099,49.0909,2015
1510,0.11,5.4698,55.1588,2016
1510,0.18,7.9539,79.1645,2017
1510,0.22,9.0348,60.9369,2018
1511,0.3,2.7837,290.8785,2009
1511,0.47,3.262,210.9556,2010
1511,0.37,2.9452,253.3164,2011
1511,0.83,10.4025,199.3174,2012
1511,0.49,9.6431,110.0023,2013
1511,0.55,9.0111,154.3966,2014
1511,0.57,8.0993,117.9943,2015
1511,0.28,3.9945,143.3686,2016
1511,0.08,0.4534,154.0008,2017
1511,0.13,1.2476,179.2971,2018
1513,0.6964,9.9729,98.6077,2009
1513,0.5214,7.2377,61.5097,2010
1513,0.1615,2.9319,84.7019,2011
1513,0.1709,2.8263,77.738,2012
1513,0.3278,5.9513,139.7796,2013
1513,0.4014,5.0954,149.8808,2014
1513,0.3244,3.6433,235.1364,2015
