CompanyCode,EPS,ROA,Dbequrt,LOGTA,year
1461,0.0597,1.3465,181.1484,20.27170716,2013
1461,-0.4655,-9.8892,54.0708,20.49550836,2014
1461,-0.36,-7.4328,75.3031,20.48513765,2015
1461,0.08,1.0907,76.5102,20.51415571,2016
1461,0.05,0.9411,86.7211,20.5839353,2017
1461,0.03,0.7548,106.183,20.69003155,2018
1462,0.55,10.1074,43.8801,21.27441677,2009
1462,0.21,4.9363,56.741,21.44318492,2010
1462,0.4,9.2453,68.5369,21.66990254,2011
1462,0.63,11.685,65.3097,21.89159448,2012
1462,0.48,9.4608,48.1155,22.21978229,2013
1462,0.34,5.7203,38.6168,22.22956657,2014
1462,0.56,8.7122,49.9885,22.43082738,2015
1462,0.49,7.4645,49.0143,22.62930354,2016
1462,0.62,8.3183,65.7918,22.83551663,2017
1462,0.09,1.4479,151.3781,23.0619409,2018
1463,1.093,10.0723,113.903,22.03449718,2009
1463,1.362,8.7441,109.434,22.27819656,2010
1463,1.006,5.928,53.9123,22.55572933,2011
1463,0.598,6.048,68.9961,22.78683518,2012
1463,0.747,6.568,66.1317,22.91885113,2013
1463,0.76,5.6907,46.7508,23.19129514,2014
1463,0.988,7.3505,51.843,23.47707092,2015
1463,0.608,8.8258,70.002,23.74137246,2016
1463,0.591,7.607,51.3509,24.01195407,2017
1463,0.692,7.2446,64.9947,24.18919902,2018
1464,0.36,6.3732,52.4547,21.54473574,2009
1464,0.35,6.034,61.1551,21.6700097,2010
1464,0.39,6.0551,70.5042,21.78175814,2011
1464,0.4,5.4849,63.6107,21.76118452,2012
1464,0.45,4.7501,76.9343,21.89385979,2013
1464,0.46,4.3386,91.4191,22.04661098,2014
1464,0.57,4.6931,79.9118,22.04943918,2015
1464,0.6,5.0574,69.5077,22.05311333,2016
1464,0.67,5.6536,53.3981,22.02034343,2017
1464,0.29,3.9241,31.2646,21.88047505,2018
1465,0.77,7.5615,44.7975,21.58306661,2009
1465,0.44,7.2216,77.9378,22.12107515,2010
1465,0.77,18.0662,68.3945,22.00575204,2011
1465,0.25,5.6572,82.7923,22.1764194,2012
1465,0.35,6.8943,82.4003,22.28542211,2013
1465,0.42,7.0064,117.0396,22.56022698,2014
1465,0.51,6.5642,69.9878,22.95777021,2015
1465,0.53,0.9653,115.5328,23.47181542,2016
1465,0.88,-0.8243,162.171,23.74551426,2017
1465,0.0855,-0.0725,233.8904,23.61684548,2018
1467,0.26,8.6771,47.7752,20.88798038,2009
1467,0.34,9.9511,47.8121,21.011284,2010
1467,0.43,11.5313,5.5169,21.16550103,2011
1467,0.27,13.2501,4.9726,21.27807346,2012
1467,0.3,13.0661,5.5404,21.37974646,2013
1467,0.04,1.6361,3.6963,21.33975838,2014
1467,-0.02,-1.0191,4.3271,21.29423066,2015
1467,0.03,1.5744,6.0624,21.26797096,2016
1467,0.09,3.2642,3.3448,21.66651133,2017
1467,0.06,3.4885,2.9746,21.63988506,2018
1468,0.4688,2.9549,503.4819,23.97260409,2009
1468,0.6696,3.7928,539.2048,24.18659535,2010
1468,0.3586,1.8762,635.1749,24.39636243,2011
1468,0.3982,1.7442,662.8276,24.50990242,2012
1468,0.2889,1.4166,746.8514,24.65796533,2013
1468,0.1938,0.6702,856.5922,24.80047427,2014
1468,0.1151,-0.1683,811.4383,24.75657149,2015
1468,0.115,0.0759,795.5025,24.7512289,2016
1468,0.63,3.1096,115.2566,24.17757134,2017
1468,0.67,4.6116,113.4429,24.24631318,2018
1469,0.56,6.8909,39.2092,21.51929948,2009
1469,0.67,7.2555,44.689,21.64898789,2010
1469,0.51,5.2811,34.859,21.63737406,2011
1469,0.47,4.693,34.6226,21.68343744,2012
1469,0.48,4.6011,33.2752,21.7185389,2013
1469,0.48,4.4766,32.7246,21.75935715,2014
1469,0.56,4.9962,33.0032,21.81286122,2015
1469,0.74,5.4977,28.2765,22.08532525,2016
1469,0.87,6.5004,28.6078,22.15361536,2017
1469,0.84,8.1376,31.1426,22.25446401,2018
1470,0.08,1.4493,24.5849,20.84151213,2009
1470,0.19,3.8632,19.5456,20.99743563,2010
1470,0.18,3.7564,20.7255,21.25056285,2011
1470,0.267,4.704,22.3481,21.34090479,2012
1470,0.266,4.7911,25.1912,21.30715574,2013
1470,0.272,4.182,26.4988,21.74212289,2014
1470,0.318,3.4528,39.6219,21.71207708,2015
1470,0.176,4.4401,41.7203,21.62551515,2016
1470,0.206,6.9278,31.4576,21.53889511,2017
1470,-0.649,-28.4504,49.8963,21.08356115,2018
1471,0.45,3.114,232.7333,21.9638721,2009
1471,0.55,3.3276,220.5432,22.47117335,2010
1471,0.3,1.4491,271.0905,22.64885933,2011
1471,0.16,0.814,289.8983,22.72106552,2012
1471,-1.69,-6.3872,494.825,22.81027341,2013
1471,0.08,0.3213,540.0406,22.89481842,2014
1471,0.04,0.1564,439.0075,22.7294466,2015
1471,0.2,1.9231,270.7769,23.14632796,2016
1471,0.27,2.6559,232.8801,23.10819228,2017
1471,0.12,1.2081,228.2001,23.10310042,2018
1472,0.03,0.4852,184.8534,20.6127127,2009
1472,-0.4,-7.0556,258.0659,20.62470273,2010
1472,-0.4,-8.3368,302.9557,20.45815684,2011
1472,0.48,10.0943,84.2044,21.22828492,2012
1472,0.41,9.0899,83.4737,21.38852426,2013
1472,0.44,8.4615,83.5491,21.51814474,2014
1472,-0.81,-14.7068,45.3907,21.68153554,2015
1472,0.22,4.3075,42.3799,21.72212625,2016
1472,-0.15,-2.7509,65.5693,21.83045284,2017
1472,0.02,0.376,58.7988,21.79459838,2018
1473,0.2125,3.638,215.1493,22.92072783,2009
1473,0.2708,4.7945,147.3471,23.00150892,2010
1473,0.2608,3.2642,202.7884,23.09218018,2011
1473,0.3012,3.694,229.9896,23.22081438,2012
1473,0.1642,1.6177,274.2205,23.364395,2013
1473,0.0123,0.0865,301.7239,23.40685456,2014
1473,0.1769,1.2558,234.3601,23.32348041,2015
1473,0.1861,1.3079,255.494,23.36371969,2016
1473,0.0516,0.3867,301.8576,23.45387782,2017
1473,0.2073,1.3826,348.2639,23.51481239,2018
1474,0.65,8.6609,91.1902,22.11587286,2009
1474,0.92,9.6946,61.3248,22.41937654,2010
1474,1.18,10.5894,79.306,22.61549894,2011
1474,1.49,11.2192,81.7461,22.73628813,2012
1474,1.07,13.1801,158.3629,23.04684955,2013
1474,1.32,12.5392,162.3209,23.28214674,2014
1474,1.38,10.755,103.1632,23.45845711,2015
1474,1.09,7.494,112.0009,23.56387948,2016
1474,1.27,7.2547,145.0955,23.792798,2017
1474,1.02,6.8172,132.561,23.94899184,2018
1475,0.07,-2.4709,120.3002,21.77192535,2009
1475,0.41,4.9529,86.058,21.70078104,2010
1475,0.58,4.8573,153.7882,21.99069903,2011
1475,0.26,2.6372,145.0243,21.97326207,2012
1475,0.28,2.6669,116.6535,22.23213101,2013
1475,0.07,1.0759,109.9587,22.21105619,2014
1475,0.12,2.064,137.0551,22.43219168,2015
1475,0.21,2.0626,148.2351,22.50966206,2016
1475,0.15,1.0939,130.4216,22.38553738,2017
1475,0.22,2.2052,141.3193,22.46205026,2018
1476,0.01,0.7233,73.9487,20.59583167,2009
1476,-0.17,-3.9535,104.8605,20.67874238,2010
1476,0.39,3.6906,165.0443,22.3415218,2011
1476,-1.42,-13.896,309.2798,22.30395146,2012
1476,0.14,1.3889,284.8571,22.29888157,2013
1476,0.25,2.2586,293.8875,22.40333762,2014
1476,0.4,3.8314,144.4793,22.62915872,2015
1476,0.31,5.1992,133.8542,22.68229024,2016
1476,0.04,0.711,83.445,22.61005145,2017
1476,0.06,1.0333,82.9938,22.62230934,2018
1477,-0.51,-13.076,460.6396,20.66502603,2009
1477,0.06,2.0689,272.2907,20.37619699,2010
1477,-0.14,-4.821,366.6538,20.36163943,2011
1477,-0.39,-15.9359,1855.9688,20.23546864,2012
1477,0.04,1.7391,1302.1748,20.35327568,2013
1477,-0.13,-7.7048,38.5723,20.71438479,2014
1477,0.01,0.8353,36.0873,20.70715587,2015
1477,-0.07,-5.0523,41.3525,20.68005608,2016
1477,0.02,0.2715,17.8365,20.47062799,2017
1477,-0.05,-2.8064,19.7341,20.45326867,2018
1479,0.0491,0.8195,145.4904,21.51694666,2009
1479,0.2673,1.7856,166.1429,21.65397131,2010
1479,-0.7946,-10.4101,317.1138,21.77498688,2011
1479,0.1152,0.4763,225.6335,21.60577001,2012
1479,-0.1272,-1.7493,264.8736,21.70047034,2013
1479,0.0474,-0.3498,163.3946,21.93549055,2014
1479,-0.233,-4.8948,153.3012,21.79414618,2015
1479,-1.0061,-26.3223,324.6668,21.6503818,2016
1479,0.0236,1.0171,271.8248,21.53741155,2017
1479,0.0432,1.5215,222.8911,21.36789341,2018
1480,0.1128,3.2154,10.8534,20.82952787,2009
1480,0.13,3.7261,9.9783,20.86274647,2010
1480,0.15,4.0392,11.2744,20.91915978,2011
1480,0.16,4.0156,12.7072,20.97693913,2012
1480,-0.26,-6.6,15.6185,20.92130318,2013
1480,0.05,1.371,17.5031,20.95731724,2014
1480,0.06,1.4381,16.6463,20.96701933,2015
1480,0.06,1.421,18.4718,20.99358773,2016
1480,0.08,1.405,16.1792,20.99134312,2017
1480,0.08,1.4541,12.4749,20.97640748,2018
1481,0.25,5.9402,99.9552,21.8335387,2009
1481,0.2668,4.5257,154.2006,22.18426136,2010
1481,0.24,3.2216,192.8594,22.39835574,2011
1481,0.23,2.482,264.3065,22.67935096,2012
1481,0.26,2.2873,306.8568,22.8545986,2013
1481,0.14,1.7009,354.5569,22.98296949,2014
1481,0.05,0.6003,394.3785,23.06977997,2015
1481,-0.3374,-2.1287,440.1668,23.03165157,2016
1481,0.4556,6.0961,363.674,23.39960326,2017
1481,0.4275,5.9214,181.1229,23.39158414,2018
1482,1,11.5859,441.5382,23.41331603,2009
1482,1.01,7.4148,521.5068,23.79852535,2010
1482,1.45,5.9338,253.364,24.26718016,2011
1482,0.77,3.7458,431.3392,24.53740884,2012
1482,0.12,1.5506,441.7231,24.55294488,2013
1482,-0.87,-3.3898,623.11,24.59023888,2014
1482,-1.2,-4.607,1168.0385,24.64504021,2015
1482,0.16,1.3721,930.9536,24.52681369,2016
1482,0.19,2.3977,751.0972,24.54968579,2017
1482,0.11,2.997,697.8125,24.60142715,2018
1485,0.3121,4.7683,289.4194,23.09403631,2009
1485,0.513,4.5459,307.7622,23.20587434,2010
1485,1.4968,12.1247,220.9889,23.26138115,2011
1485,0.7715,6.9095,186.8054,23.27554425,2012
1485,0.6738,6.7089,225.6167,23.46084532,2013
1485,0.6468,5.6965,110.6292,23.57502395,2014
1485,-0.6125,-3.466,116.8316,23.49505061,2015
1485,0.1359,1.8999,113.7609,23.46407646,2016
1485,0.5717,5.4381,146.4928,23.65980852,2017
1485,0.3541,3.8772,184.1195,23.83701064,2018
1486,0.5,4.3785,265.0663,23.47065198,2009
1486,0.5298,3.9737,232.5487,23.51198213,2010
1486,0.03,0.3902,142.067,23.57033278,2011
1486,-1.11,-10.4669,175.5816,23.44611084,2012
1486,-3.81,-46.2592,15220.883,23.01854181,2013
1486,0.049,0.8239,812.9317,22.87141752,2014
1486,0.059,1.112,2506.9203,22.808051,2015
1486,0.071,1.2396,2180.59,22.99045844,2016
1486,0.053,0.7642,1679.8749,22.93056903,2017
1486,-0.491,-10.2631,800.4911,22.70819506,2018
1487,0.58,9.2312,33.2651,21.71679136,2009
1487,0.61,7.993,31.1554,22.00435654,2010
1487,0.5391,7.148,37.6822,22.13445684,2011
1487,0.6167,7.2307,46.0429,22.26950414,2012
1487,0.6854,6.8944,58.419,22.42207042,2013
1487,0.77,6.7481,64.883,22.54225813,2014
1487,0.78,6.0885,59.6308,22.64758999,2015
1487,0.8,5.6011,47.4669,22.75794931,2016
1487,0.59,4.2312,40.4934,22.63153326,2017
1487,0.6516,4.9137,43.8116,22.63774886,2018
1488,0.17,2.8918,239.3102,20.54359808,2009
1488,0.31,4.8466,184.3694,20.52421342,2010
1488,0.55,13.3068,173.2626,20.75275852,2011
1488,1.14,13.7965,93.962,20.78606924,2012
1488,0.65,9.2024,31.0408,21.48034741,2013
1488,0.3053,4.8668,41.2059,21.61177161,2014
1488,0.29,3.4854,98.8272,22.24959769,2015
1488,0.197,2.1178,102.8264,22.30700534,2016
1488,0.1009,2.0594,115.4481,22.38461245,2017
1488,0.0564,1.0155,142.8571,22.51847615,2018
1492,0.5,11.6401,34.2636,21.09165764,2009
1492,0.43,10.674,61.4624,21.41013394,2010
1492,0.44,8.2936,77.0666,21.67160028,2011
1492,0.57,8.4167,91.5007,21.86265479,2012
1492,0.71,9.1713,79.7064,21.95646544,2013
1492,0.64,8.5173,63.9735,22.14757146,2014
1492,0.71,8.6351,51.0118,22.18292753,2015
1492,0.61,8.3268,48.4932,22.27721332,2016
1492,0.61,7.4711,51.6485,22.40849929,2017
1492,0.73,7.9588,45.4012,22.44655907,2018
1493,0.6327,5.2371,125.6921,21.29968343,2009
1493,0.4582,3.9452,71.1957,21.33667019,2010
1493,0.3071,2.663,68.1573,21.34755532,2011
1493,0.2014,1.732,72.3345,21.4037566,2012
1493,0.1924,2.2405,90.8756,21.5404682,2013
1493,0.1851,2.8859,39.5563,21.70490076,2014
1493,0.1106,2.8207,34.1965,21.69694134,2015
1493,0.0495,2.0452,34.2737,21.70931941,2016
1493,0.0523,2.1031,41.887,21.77509696,2017
1493,0.0692,2.556,42.426,21.79437948,2018
1494,0.26,3.1152,194.2391,20.88803944,2009
1494,0.3,3.3732,201.1526,20.97797674,2010
1494,0.66,6.728,185.7737,21.09391334,2011
1494,0.8,7.1509,171.1636,21.24832395,2012
1494,0.47,3.6958,197.4292,21.34237011,2013
1494,0.42,2.8842,236.154,21.53130872,2014
1494,0.54,2.9743,81.6499,21.75377853,2015
1494,0.25,3.6906,99.3693,21.88776289,2016
1494,0.37,5.3687,68.7773,21.78362372,2017
1494,0.54,8.3769,98.9901,22.42412624,2018
1495,0.42,2.6473,235.7503,21.23019305,2009
1495,0.5,2.8179,296.9422,21.4794821,2010
1495,0.47,3.5081,251.9923,21.46820648,2011
1495,0.35,3.8369,224.4241,21.49865909,2012
1495,0.28,3.209,173.0552,21.3840852,2013
1495,0.08,1.0623,171.1689,21.37709932,2014
1495,0.08,1.0713,142.2777,21.28414104,2015
1495,0.09,1.1972,126.1885,21.2401523,2016
1495,0.0904,1.332,116.7733,21.21815041,2017
1495,0.09,1.4131,115.1565,21.23030247,2018
1496,0.49,6.7722,155.2374,21.18019587,2009
1496,0.61,7.3303,166.9694,21.35186899,2010
1496,0.68,6.2688,266.738,21.82159239,2011
1496,0.69,4.8338,300.0183,21.98568103,2012
1496,0.62,4.3643,189.2325,22.16777829,2013
1496,0.63,4.4695,175.9985,22.19046392,2014
1496,0.33,2.3054,261.8016,22.4855511,2015
1496,-0.41,-1.2445,330.2899,22.57630056,2016
1496,0.09,1.106,364.6832,22.65989515,2017
1496,0.11,0.6864,310.5481,22.54250294,2018
1497,-0.47,-5.8039,108.5724,20.23017734,2009
1497,0.18,2.2796,80.1647,20.15881634,2010
1497,0.2,2.7438,101.1468,20.30165041,2011
1497,0.16,2.1833,85.6494,20.26665524,2012
1497,0.74,9.594,67.2373,20.98323711,2013
1497,0.57,10.9372,55.2556,21.03850716,2014
1497,0.73,11.7652,75.9551,21.31362577,2015
1497,0.49,10.747,44.8802,21.61749743,2016
1497,0.35,6.5985,50.2641,21.7119912,2017
1497,0.06,1.3615,61.4055,21.77598571,2018
1498,0.53,11.8614,15.4138,20.91249425,2009
1498,1.09,19.6427,20.9909,21.09772498,2010
1498,1.25,19.4535,14.1283,21.17909996,2011
1498,1.08,15.6952,13.1188,21.24776797,2012
1498,1.27,16.8322,14.4038,21.35667349,2013
1498,1.36,16.5416,12.3446,21.42777756,2014
1498,1.46,16.0571,13.5876,21.53010926,2015
1498,1.73,17.0388,16.0346,21.63138588,2016
1498,1.88,16.9905,15.1143,21.70323176,2017
1498,2.01,16.2345,20.46,21.82302458,2018
1499,0.04,0.7553,266.1076,22.1057777,2009
1499,0.08,1.5063,363.2095,22.41856696,2010
1499,0.1,1.5183,366.01,22.48999089,2011
1499,0.16,2.5734,559.1246,22.93211237,2012
1499,0.05,0.551,774.4236,23.19208875,2013
1499,0.29,3.1945,295.7841,23.87152856,2014
1499,0.2,1.8585,334.1173,24.01060392,2015
1499,0.33,2.6941,338.9057,24.1409497,2016
1499,0.28,1.8855,398.4862,24.34919203,2017
1499,0.43,2.1864,572.5395,24.7984623,2018
1500,0.0725,0.9281,63.1846,20.54440081,2009
1500,0.0612,0.9984,66.0438,20.57611011,2010
1500,0.057,0.8697,82.7432,20.68433864,2011
1500,-0.2507,-3.5446,102.53,20.71611179,2012
1500,0.66,26.7829,74.8032,21.42361414,2013
1500,0.67,19.3364,46.3698,21.93452681,2014
1500,0.88,19.6775,32.706,22.00014204,2015
1500,1.17,21.7978,35.5478,22.330223,2016
1500,1.51,21.0117,51.3592,22.61976735,2017
1500,2.08,23.3455,42.8651,22.77704623,2018
1501,0.14,1.4003,206.6354,22.30800148,2009
1501,0.35,3.617,177.9003,22.4095463,2010
1501,0.05,0.6279,125.9118,22.63297508,2011
1501,-0.018,-0.3685,164.6952,22.78134275,2012
1501,0.09,1.603,207.5476,23.6219394,2013
1501,0.03,0.6041,210.1905,23.64102329,2014
1501,0.06,1.1243,199.9985,23.63634784,2015
1501,0.09,1.8662,138.7399,23.7214415,2016
1501,0.44,8.6005,159.0047,24.01652797,2017
1501,0.7,10.9385,169.716,24.30418045,2018
1502,0.88,11.824,117.3788,21.08254068,2009
1502,0.4431,4.1892,189.5739,21.47681395,2010
1502,1.0997,8.6179,129.3818,21.46317916,2011
1502,0.1645,2.7467,126.6444,21.53583061,2012
1502,0.1705,2.534,141.8881,21.69439311,2013
1502,0.0885,0.8811,82.5862,22.23628016,2014
1502,0.1449,1.6226,67.5638,22.18001529,2015
1502,0.455,5.1219,19.2011,22.68863062,2016
1502,0.085,2.2249,18.7953,22.70729913,2017
1502,-0.9507,-29.7087,33.6037,22.44947384,2018
1503,0.05,0.4851,155.2861,24.01348521,2009
1503,0.03,0.2617,195.2342,24.17107088,2010
1503,0.016,0.1068,210.0055,24.21826155,2011
1503,-1.461,-10.747,350.0413,24.1954988,2012
1503,0.022,0.125,340.1858,24.1834101,2013
1503,0.012,0.1045,339.4811,24.1935715,2014
1503,-1.066,-7.9176,569.8582,24.19605768,2015
1503,0.051,0.3351,555.8268,24.20175551,2016
1503,0.669,4.8974,409.072,24.22439166,2017
1503,0.776,5.5177,306.6183,24.25792284,2018
1504,0.46,18.6669,51.0509,21.01402461,2009
1504,0.35,15.1001,52.0436,21.19244582,2010
1504,0.41,15.6636,36.3636,21.28103899,2011
1504,0.32,11.8089,30.8412,21.3373512,2012
1504,0.52,16.246,34.8772,21.57286097,2013
1504,0.58,13.2236,51.9292,21.83208887,2014
1504,0.73,12.8115,58.5088,22.10336111,2015
1504,0.03,-1.2257,84.5899,22.23805843,2016
1504,0.76,8.3321,83.513,22.49007466,2017
1504,1.04,11.2418,88.0698,22.55044813,2018
1505,0.13,4.0623,118.5139,20.47128084,2009
1505,0.185,5.5721,94.5849,20.46238971,2010
1505,0.27,6.3318,61.1367,20.48439766,2011
1505,0.35,8.3923,63.482,20.62389746,2012
1505,0.454,10.3165,54.1395,20.68801305,2013
1505,0.55,11.0718,72.8275,20.92693278,2014
1505,0.59,9.6731,44.5964,21.18033274,2015
1505,0.28,8.573,42.0989,21.26409793,2016
1505,-0.48,-12.0811,37.2189,21.50129578,2017
1505,0.06,-0.2427,44.9735,21.20078926,2018
1506,0.31,6.0159,78.2876,21.37984481,2009
1506,0.56,9.1458,48.561,21.62483198,2010
1506,0.4,11.2994,94.9005,21.80860334,2011
1506,0.42,9.1425,96.4829,22.23590424,2012
1506,0.52,10.1022,78.6583,22.21703387,2013
1506,0.68,13.5362,104.9519,22.56363714,2014
1506,0.28,6.3489,120.8136,22.9817735,2015
1506,0.18,4.4746,93.0861,22.86276851,2016
1506,0.28,8.1491,62.4299,22.96612441,2017
1506,0.3,8.0297,87.095,23.09476157,2018
1508,0.01,0.4436,59.3544,20.55454872,2009
1508,0.05,0.3614,287.639,22.99904785,2010
1508,0.32,2.5217,481.2315,23.52832046,2011
1508,0.11,0.6799,397.8257,23.81149628,2012
1508,0.02,0.1563,458.1129,23.92889372,2013
1508,-0.86,-14.3685,110.6218,22.71409923,2014
1508,0.07,2.8418,58.944,22.55289347,2015
1508,0.12,3.9762,115.4474,23.63998232,2016
1508,0.08,2.5306,91.9707,23.57184174,2017
1508,0.11,3.3479,76.6329,23.5432916,2018
1509,0.14,3.6768,45.5616,20.50656745,2009
1509,-0.12,-3.7201,14.4967,20.24135486,2010
1509,0.09,2.398,71.7314,20.68095944,2011
1509,-0.3,-7.071,64.1917,20.61501211,2012
1509,0.04,0.347,35.2173,20.39223841,2013
1509,-0.06,-3.3032,26.397,20.28813947,2014
1509,0.05,1.5498,10.6876,21.37672047,2015
1509,0.17,5.2466,5.999,21.39222948,2016
1509,0.14,4.578,11.0178,21.45823822,2017
1509,0.02,0.6137,10.4079,21.44730277,2018
1510,0.225,4.1701,212.796,21.72358266,2009
1510,0.369,4.765,266.0079,21.95211081,2010
1510,0.33,3.3818,191.714,22.28879271,2011
1510,0.16,2.8342,149.2338,22.15327402,2012
1510,0.19,3.0622,185.1332,22.32656367,2013
1510,0.17,3.1841,78.2609,22.3722143,2014
1510,0.07,3.0099,49.0909,22.21905966,2015
1510,0.11,5.4698,55.1588,22.31353781,2016
1510,0.18,7.9539,79.1645,22.47698961,2017
1510,0.22,9.0348,60.9369,22.45031274,2018
1511,0.3,2.7837,290.8785,22.73655898,2009
1511,0.47,3.262,210.9556,22.94728042,2010
1511,0.37,2.9452,253.3164,23.15277458,2011
1511,0.83,10.4025,199.3174,24.07673371,2012
1511,0.49,9.6431,110.0023,24.15374721,2013
1511,0.55,9.0111,154.3966,24.41250299,2014
1511,0.57,8.0993,117.9943,24.38108829,2015
1511,0.28,3.9945,143.3686,24.70986666,2016
1511,0.08,0.4534,154.0008,24.83453594,2017
1511,0.13,1.2476,179.2971,24.94995139,2018
1513,0.6964,9.9729,98.6077,21.70455398,2009
1513,0.5214,7.2377,61.5097,22.12535124,2010
1513,0.1615,2.9319,84.7019,22.29706237,2011
1513,0.1709,2.8263,77.738,22.28630512,2012
1513,0.3278,5.9513,139.7796,22.90805654,2013
1513,0.4014,5.0954,149.8808,23.00499772,2014
1513,0.3244,3.6433,235.1364,23.36695891,2015
1513,0.1989,1.9101,205.4816,23.50095028,2016
1513,0.5161,4.0869,189.5645,23.54318368,2017
1513,0.4937,3.9059,198.3305,23.6385824,2018
1515,1.05,16.3705,171.3209,22.86410736,2009
1515,0.84,14.3581,149.8863,23.08031427,2010
1515,0.901,13.3076,161.7325,23.3598953,2011
1515,0.935,11.3705,165.1071,23.58534193,2012
1515,0.702,6.2034,154.4147,23.66387561,2013
1515,0.8444,7.9098,124.6252,24.0610152,2014
1515,0.298,4.5146,115.5436,24.22653023,2015
1515,0.225,2.94,118.9447,24.28882,2016
1515,0.228,3.2808,111.4312,24.31851336,2017
1515,0.232,3.6604,105.1482,24.34472618,2018
1516,0.3,6.2097,81.9431,23.51862951,2009
1516,0.02,0.5401,97.8289,23.60922204,2010
1516,0.05,1.0141,98.3085,23.65637238,2011
1516,0.22,4.3792,98.2087,23.73720695,2012
1516,0.69,11.3553,69.4163,24.05918517,2013
1516,0.97,14.4193,51.4465,24.16200853,2014
1516,0.77,10.8971,36.7824,24.17143687,2015
1516,0.3,4.2868,28.6877,24.11814993,2016
1516,0.11,1.6824,22.7866,24.06951259,2017
1516,0.02,0.2727,31.6463,24.12942424,2018
1517,0.03,0.7079,178.2964,22.28176062,2009
1517,0.27,4.915,91.5267,22.27437125,2010
1517,0.08,1.6421,143.4148,22.51776875,2011
1517,0.01,0.6029,182.2222,22.67065764,2012
1517,0.01,0.6689,203.2038,22.74911231,2013
1517,0.18,2.2587,182.8216,23.11224005,2014
1517,0.05,-0.8688,437.9859,23.96423774,2015
1517,0.1,-1.1438,501.6005,24.11506085,2016
1517,0.28,0.2434,223.619,24.1474863,2017
1517,-0.65,-2.8457,180.0507,24.26211863,2018
1519,0.2,2.463,151.7189,22.52000425,2009
1519,0.61,6.214,121.2288,22.52156157,2010
1519,0.13,2.7345,83.54,22.82844051,2011
1519,-0.25,-4.4915,96.734,22.80444438,2012
1519,0.07,1.2692,101.3324,22.85048908,2013
1519,-0.14,-2.2999,124.2023,22.9154067,2014
1519,0.02,0.3919,143.1622,23.00397585,2015
1519,0.0266,0.1983,133.9943,22.97551701,2016
1519,0.1,1.1843,126.5041,22.98516498,2017
1519,0.06,0.8735,127.2124,22.99070835,2018
1520,0.31,4.3,50.1558,20.75861334,2009
1520,0.45,5.1149,102.4319,21.12271973,2010
1520,0.8,6.8329,137.0276,21.39225539,2011
1520,0.98,6.7877,118.6172,21.94066246,2012
1520,1.28,6.0775,110.5666,22.40795983,2013
1520,0.82,5.8135,158.4313,22.81148245,2014
1520,0.69,4.0504,180.8953,23.00799986,2015
1520,0.09,1.1385,226.0535,23.15409076,2016
1520,0.16,1.252,251.6307,23.24296012,2017
1520,0.06,0.9854,248.6446,23.2393358,2018
1521,0.97,17.7209,46.7351,22.06338855,2009
1521,0.41,8.0609,87.0991,22.2847573,2010
1521,0.66,10.7718,82.3721,22.42102212,2011
1521,0.39,6.6647,102.9811,22.54074037,2012
1521,0.57,8.4963,119.8222,22.70147775,2013
1521,0.47,7.1015,109.5822,22.89922534,2014
1521,0.23,3.477,87.9865,23.11373225,2015
1521,0.14,2.1164,101.3819,23.22101727,2016
1521,0.27,4.2768,124.6836,23.36474734,2017
1521,0.32,5.5388,115.1922,23.4459351,2018
1522,0.19,4.611,56.1169,21.70560613,2009
1522,0.22,4.6974,58.5167,21.78799695,2010
1522,0.14,2.8839,57.9591,21.82208061,2011
1522,0.18,3.4473,55.9557,21.85885791,2012
1522,0.09,1.6657,69.9769,21.95545939,2013
1522,0.05,0.8625,83.0468,22.03713973,2014
1522,0.035,0.5304,100.0711,22.13145524,2015
1522,0.14,2.2041,69.6914,22.34361658,2016
1522,0.19,2.4522,90.9678,22.49311541,2017
1522,0.22,2.7244,69.6081,22.41057576,2018
1523,0.304,2.9025,130.7137,22.16370821,2009
1523,0.12,1.6933,162.0827,22.30285499,2010
1523,0.12,1.3177,168.461,22.30537245,2011
1523,0.14,1.2869,169.3355,22.50503422,2012
1523,0.03,0.3199,193.5069,22.5707958,2013
1523,0.12,0.9564,162.6949,22.48482768,2014
1523,0.16,1.5541,126.3527,22.69145429,2015
1523,0.19,1.7447,122.3311,22.87359775,2016
1523,0.38,2.7152,177.814,23.07596919,2017
1523,0.34,2.3175,218.6295,23.29937825,2018
1525,0.24,6.6289,39.4755,20.86028335,2009
1525,0.31,6.5601,47.1163,21.27178857,2010
1525,0.37,6.2137,58.0397,21.33626272,2011
1525,0.32,4.5738,62.8486,21.49676299,2012
1525,0.14,1.7285,47.7168,21.75393775,2013
1525,0.12,0.9593,33.4843,21.85402764,2014
1525,0.131,1.1372,34.1331,21.75424634,2015
1525,0.1545,1.9857,36.7636,21.68569656,2016
1525,0.1777,2.5279,46.1482,21.75617689,2017
1525,0.2196,3.0898,43.5223,21.70268675,2018
1527,0.518,9.8809,81.4714,20.97185283,2009
1527,0.554,13.8298,79.5245,21.17106666,2010
1527,0.753,15.9003,59.1048,21.31310343,2011
1527,0.927,16.6035,47.5264,21.5460728,2012
1527,1.19,15.7367,65.9318,21.88668926,2013
1527,1.217,11.0665,59.8798,22.42722725,2014
1527,0.2391,3.4646,56.0462,22.44381194,2015
1527,0.486,6.4616,59.6096,22.60865456,2016
